UsingIp,longUrl,shortUrl,symbol,redirecting,prefixSuffix,SubDomains,Https,hasSsl,DomainRegLen,Favicon,NonStdPort,label,Url
0,1,0,0,0,0,0,0,0,1,1,0,bad,http://ssomacesac.com/.wwww/bjfkfskl/cGVyc29ubmVsQGNpLm5hdGlvbmFsLWNpdHkuY2EudXM=
0,1,0,0,0,0,0,0,0,1,1,0,bad,http://ssomacesac.com/.wwww/bjfkfskl/cGlua25leUBzYmVtcC5jb20=
0,1,0,0,0,0,0,0,0,1,1,0,bad,http://ssomacesac.com/.wwww/bjfkfskl/c2JveWxlQG1zd2Qub3Jn
0,1,0,0,0,0,0,0,0,1,1,0,bad,http://ssomacesac.com/.wwww/bjfkfskl/c2FuY2hlekBzYmVtcC5jb20=
0,1,0,0,0,0,0,0,0,1,1,0,bad,http://ssomacesac.com/.wwww/bjfkfskl/c2FsZXNAc3Rld2FyZHNoaXB0ZWNobm9sb2d5LmNvbQ==
0,1,0,0,0,0,0,0,0,1,1,0,bad,http://ssomacesac.com/.wwww/bjfkfskl/bXVycGh5QHNiZWxhd3llcnMuY29t
0,1,0,0,0,0,0,0,0,1,1,0,bad,http://ssomacesac.com/.wwww/bjfkfskl/bXBsYXR0QG1zd2Qub3Jn
0,1,0,0,0,0,0,0,0,1,1,0,bad,http://ssomacesac.com/.wwww/bjfkfskl/bWNvcm5lam9AY2l0eW9mbWVuaWZlZS51cw==
0,1,0,0,0,0,0,0,0,1,1,0,bad,http://ssomacesac.com/.wwww/bjfkfskl/bWNjcEBoYXl3YXJkcmVjLm9yZw==
0,1,0,0,0,0,0,0,0,1,1,0,bad,http://ssomacesac.com/.wwww/bjfkfskl/bWFya21lZWxlckBteW9tYXdhdGVyLmNvbQ==
0,1,0,0,0,0,0,0,0,1,1,0,bad,http://ssomacesac.com/.wwww/bjfkfskl/bWd0X3RlYW1AYXJjYWRpYWNhLmdvdg==
0,1,0,0,0,0,0,0,0,1,1,0,bad,http://ssomacesac.com/.wwww/bjfkfskl/bHlubmhAbGFrZWRlbnRhbHBhbG1zcHJpbmdzLmNvbQ==
0,1,0,0,0,0,0,0,0,1,1,0,bad,http://ssomacesac.com/.wwww/bjfkfskl/bHJvb3NAY2l0eW9mcmlwb24ub3Jn
0,1,0,0,0,0,0,0,0,1,1,0,bad,http://ssomacesac.com/.wwww/bjfkfskl/anJvZHJpZ3VlekBvY3RhLm5ldA==
0,1,0,0,0,0,0,0,0,1,1,0,bad,http://ssomacesac.com/.wwww/bjfkfskl/amVubmlmZXIuY2xhcmtAYWtjLm9yZw==
0,1,0,0,0,0,0,0,0,1,1,0,bad,http://ssomacesac.com/.wwww/bjfkfskl/amhlbmtlQGN2bW9zcXVpdG8ub3Jn
0,1,0,0,0,0,0,0,0,1,1,0,bad,http://ssomacesac.com/.wwww/bjfkfskl/a2V2aW5zQGFuemFlbGVjdHJpYy5vcmc=
0,0,0,0,0,0,0,1,1,0,1,0,bad,https://silkyscrubs.shop/wp-admin/cox1/0/authen
0,0,0,0,2,0,0,1,1,-1,1,0,bad,https://shorturl.at/fIOTV
0,0,0,0,0,0,0,1,1,1,1,0,bad,https://shhsde.weeblysite.com/
0,1,0,0,0,0,0,1,1,1,1,0,bad,https://sfca.gmgadvertising.com/wp-admin/network/25042023/conf/Login.php
0,1,0,0,0,0,0,1,1,1,1,0,bad,"https://selftaughtbook.com/grp01.id.rakuten.co.jp/jp/825da9a13a31becf5f0aa17fb9f828ac/?cmd=_identifier_Demarrer_ID=2568114511130+_TIme:Mon,May,01,2023-8:33pm"
0,0,0,0,0,1,0,1,1,1,1,0,bad,https://secure-payee-removal07.com/loading.php
0,0,0,0,0,1,0,1,1,1,1,0,bad,https://secure-payee-removal07.com/
0,0,0,0,0,0,0,1,1,-1,1,0,bad,https://sand.show/wp-admin/maint/new/authen
0,1,0,0,0,0,0,1,1,0,1,0,bad,https://realgreatonline.com/?0f9d33db10d8523a4dfb5f4957c51302
0,0,0,0,0,0,0,1,1,1,0,0,bad,https://qxh2v7.webwave.dev/
0,0,0,0,0,0,0,1,1,1,1,0,bad,https://quickrectifier.vercel.app/wallets
0,1,0,0,0,0,0,1,1,1,1,0,bad,https://qmaxhtel.robertaocana.com.br/?swahjsdhjsduewuyhjskldi-3rq~hi28a35lx-6jobp6s~ab6i6g4grhqaazovbhl3a73n4-ctavr3tom4mnqmdp3ojdtd578gqamieb-1z3v3ppppyl15cud2726ghlkbas2jpbvot5xr8lckpmvjrqyqgpes1o1-yfeh5fdjrc72g7zrx5ft~92bjypic-4kkg5ul2a1q5h4flfoqhd-lmbzo33c-v2~96yhus-4tm2m-yqo7ajt~p87a437il-ux4b43mm2e8pmtlbec685k5y2mrrchquoma8c4yss5xxsnabbk25vib6h64hp6oialo15hsahjshjduywqyhwhjf8-m45ehhxu8za9vdcc2jjyi6jjdmm44h-i~6cdglmktnezmfu1xhakf1i5~r1rqotuc3xe~bnpkn1l86v58f2k5s9ytn-dxgt4b7jdt~lnbjuxszu6urf~4x7ty4685=value&url=ssomacesac.com/.wwww/bjfkfskl/d2VzbGV5LmpvbmVzQGNyb3duY2FzdGxlLmNvbQ==
0,1,1,0,0,0,0,1,1,1,1,0,bad,https://pubg.rosiebatt.com/9837/index.html?authID=612e2f9832217a32bec3a02128d9b2f4f141b08c&end=133250368&locale=en-US&start=1682972118
0,1,1,0,0,0,0,1,1,1,1,0,bad,https://pubg.rosiebatt.com/1452/index.html?authID=cffc4513bed7e2b82d862205de3c77e6d0d958da&end=834632631&locale=en-US&start=1682962243
0,1,0,0,0,1,0,1,1,0,1,0,bad,https://pub-97f532d463214d39a6aa36f12aa2dfd2.r2.dev/Ext.html
0,1,0,0,0,1,0,1,1,0,1,0,bad,https://pub-7ef0c87ab2d044dcae8bea6bc61c74aa.r2.dev/index.html
